time_bucket,time_range,price_delta_bucket,price_delta_label,count_up,count_down,total,p_up,p_down,p_up_wilson_lower,p_up_wilson_upper,beta_alpha,beta_beta,confidence_level
45,11:15-11:30,-15,-$260 to -$230,4,266,270,0.0148,0.9852,0.0058,0.0375,5.00,267.00,Strong
45,11:15-11:30,-14,-$230 to -$200,5,384,389,0.0129,0.9871,0.0055,0.0297,6.00,385.00,Strong
45,11:15-11:30,-13,-$200 to -$170,10,470,480,0.0208,0.9792,0.0114,0.0379,11.00,471.00,Strong
45,11:15-11:30,-12,-$170 to -$140,20,653,673,0.0297,0.9703,0.0193,0.0455,21.00,654.00,Strong
45,11:15-11:30,-11,-$140 to -$110,32,793,825,0.0388,0.9612,0.0276,0.0542,33.00,794.00,Strong
45,11:15-11:30,-10,-$110 to -$90,44,625,669,0.0658,0.9342,0.0494,0.0871,45.00,626.00,Strong
45,11:15-11:30,-9,-$90 to -$70,77,741,818,0.0941,0.9059,0.0760,0.1161,78.00,742.00,Strong
45,11:15-11:30,-8,-$70 to -$50,108,780,888,0.1216,0.8784,0.1017,0.1448,109.00,781.00,Strong
45,11:15-11:30,-7,-$50 to -$40,85,406,491,0.1731,0.8269,0.1422,0.2091,86.00,407.00,Strong
45,11:15-11:30,-6,-$40 to -$30,131,398,529,0.2476,0.7524,0.2128,0.2862,132.00,399.00,Strong
45,11:15-11:30,-5,-$30 to -$20,141,426,567,0.2487,0.7513,0.2149,0.2859,142.00,427.00,Strong
45,11:15-11:30,-4,-$20 to -$15,92,180,272,0.3382,0.6618,0.2846,0.3964,93.00,181.00,Strong
45,11:15-11:30,-3,-$15 to -$10,97,183,280,0.3464,0.6536,0.2931,0.4039,98.00,184.00,Strong
45,11:15-11:30,-2,-$10 to -$5,103,157,260,0.3962,0.6038,0.3386,0.4567,104.00,158.00,Strong
45,11:15-11:30,-1,-$5 to $0,136,133,269,0.5056,0.4944,0.4462,0.5648,137.00,134.00,Strong
45,11:15-11:30,0,$0 to +$5,155,126,281,0.5516,0.4484,0.4931,0.6087,156.00,127.00,Strong
45,11:15-11:30,1,+$5 to +$10,181,96,277,0.6534,0.3466,0.5956,0.7070,182.00,97.00,Strong
45,11:15-11:30,2,+$10 to +$15,177,101,278,0.6367,0.3633,0.5786,0.6910,178.00,102.00,Strong
45,11:15-11:30,3,+$15 to +$20,184,85,269,0.6840,0.3160,0.6262,0.7367,185.00,86.00,Strong
45,11:15-11:30,4,+$20 to +$30,363,133,496,0.7319,0.2681,0.6912,0.7690,364.00,134.00,Strong
45,11:15-11:30,5,+$30 to +$40,391,107,498,0.7851,0.2149,0.7470,0.8190,392.00,108.00,Strong
45,11:15-11:30,6,+$40 to +$50,396,69,465,0.8516,0.1484,0.8164,0.8810,397.00,70.00,Strong
45,11:15-11:30,7,+$50 to +$70,804,131,935,0.8599,0.1401,0.8362,0.8807,805.00,132.00,Strong
45,11:15-11:30,8,+$70 to +$90,679,73,752,0.9029,0.0971,0.8797,0.9221,680.00,74.00,Strong
45,11:15-11:30,9,+$90 to +$110,642,53,695,0.9237,0.0763,0.9016,0.9412,643.00,54.00,Strong
45,11:15-11:30,10,+$110 to +$140,761,32,793,0.9596,0.0404,0.9436,0.9713,762.00,33.00,Strong
45,11:15-11:30,11,+$140 to +$170,662,27,689,0.9608,0.0392,0.9436,0.9729,663.00,28.00,Strong
45,11:15-11:30,12,+$170 to +$200,458,12,470,0.9745,0.0255,0.9559,0.9853,459.00,13.00,Strong
45,11:15-11:30,13,+$200 to +$230,321,9,330,0.9727,0.0273,0.9490,0.9856,322.00,10.00,Strong
45,11:15-11:30,14,+$230 to +$260,277,4,281,0.9858,0.0142,0.9640,0.9945,278.00,5.00,Strong
45,11:15-11:30,15,+$260 to +$300,281,0,281,1.0000,0.0000,0.9865,1.0000,282.00,1.00,Strong
45,11:15-11:30,16,> +$300,752,2,754,0.9973,0.0027,0.9904,0.9993,753.00,3.00,Strong
46,11:30-11:45,-17,< -$300,7,760,767,0.0091,0.9909,0.0044,0.0187,8.00,761.00,Strong
46,11:30-11:45,-16,-$300 to -$260,4,285,289,0.0138,0.9862,0.0054,0.0350,5.00,286.00,Strong
46,11:30-11:45,-15,-$260 to -$230,4,266,270,0.0148,0.9852,0.0058,0.0375,5.00,267.00,Strong
46,11:30-11:45,-14,-$230 to -$200,5,384,389,0.0129,0.9871,0.0055,0.0297,6.00,385.00,Strong
46,11:30-11:45,-13,-$200 to -$170,10,470,480,0.0208,0.9792,0.0114,0.0379,11.00,471.00,Strong
46,11:30-11:45,-12,-$170 to -$140,20,653,673,0.0297,0.9703,0.0193,0.0455,21.00,654.00,Strong
46,11:30-11:45,-11,-$140 to -$110,32,793,825,0.0388,0.9612,0.0276,0.0542,33.00,794.00,Strong
46,11:30-11:45,-10,-$110 to -$90,44,625,669,0.0658,0.9342,0.0494,0.0871,45.00,626.00,Strong
46,11:30-11:45,-9,-$90 to -$70,77,741,818,0.0941,0.9059,0.0760,0.1161,78.00,742.00,Strong
46,11:30-11:45,-8,-$70 to -$50,108,780,888,0.1216,0.8784,0.1017,0.1448,109.00,781.00,Strong
46,11:30-11:45,-7,-$50 to -$40,85,406,491,0.1731,0.8269,0.1422,0.2091,86.00,407.00,Strong
46,11:30-11:45,-6,-$40 to -$30,131,398,529,0.2476,0.7524,0.2128,0.2862,132.00,399.00,Strong
46,11:30-11:45,-5,-$30 to -$20,141,426,567,0.2487,0.7513,0.2149,0.2859,142.00,427.00,Strong
46,11:30-11:45,-4,-$20 to -$15,92,180,272,0.3382,0.6618,0.2846,0.3964,93.00,181.00,Strong
46,11:30-11:45,-3,-$15 to -$10,97,183,280,0.3464,0.6536,0.2931,0.4039,98.00,184.00,Strong
46,11:30-11:45,-2,-$10 to -$5,103,157,260,0.3962,0.6038,0.3386,0.4567,104.00,158.00,Strong
46,11:30-11:45,-1,-$5 to $0,136,133,269,0.5056,0.4944,0.4462,0.5648,137.00,134.00,Strong
46,11:30-11:45,0,$0 to +$5,155,126,281,0.5516,0.4484,0.4931,0.6087,156.00,127.00,Strong
46,11:30-11:45,1,+$5 to +$10,181,96,277,0.6534,0.3466,0.5956,0.7070,182.00,97.00,Strong
46,11:30-11:45,2,+$10 to +$15,177,101,278,0.6367,0.3633,0.5786,0.6910,178.00,102.00,Strong
46,11:30-11:45,3,+$15 to +$20,184,85,269,0.6840,0.3160,0.6262,0.7367,185.00,86.00,Strong
46,11:30-11:45,4,+$20 to +$30,363,133,496,0.7319,0.2681,0.6912,0.7690,364.00,134.00,Strong
46,11:30-11:45,5,+$30 to +$40,391,107,498,0.7851,0.2149,0.7470,0.8190,392.00,108.00,Strong
46,11:30-11:45,6,+$40 to +$50,396,69,465,0.8516,0.1484,0.8164,0.8810,397.00,70.00,Strong
46,11:30-11:45,7,+$50 to +$70,804,131,935,0.8599,0.1401,0.8362,0.8807,805.00,132.00,Strong
46,11:30-11:45,8,+$70 to +$90,679,73,752,0.9029,0.0971,0.8797,0.9221,680.00,74.00,Strong
46,11:30-11:45,9,+$90 to +$110,642,53,695,0.9237,0.0763,0.9016,0.9412,643.00,54.00,Strong
46,11:30-11:45,10,+$110 to +$140,761,32,793,0.9596,0.0404,0.9436,0.9713,762.00,33.00,Strong
46,11:30-11:45,11,+$140 to +$170,662,27,689,0.9608,0.0392,0.9436,0.9729,663.00,28.00,Strong
46,11:30-11:45,12,+$170 to +$200,458,12,470,0.9745,0.0255,0.9559,0.9853,459.00,13.00,Strong
46,11:30-11:45,13,+$200 to +$230,321,9,330,0.9727,0.0273,0.9490,0.9856,322.00,10.00,Strong
46,11:30-11:45,14,+$230 to +$260,277,4,281,0.9858,0.0142,0.9640,0.9945,278.00,5.00,Strong
46,11:30-11:45,15,+$260 to +$300,281,0,281,1.0000,0.0000,0.9865,1.0000,282.00,1.00,Strong
46,11:30-11:45,16,> +$300,752,2,754,0.9973,0.0027,0.9904,0.9993,753.00,3.00,Strong
47,11:45-12:00,-17,< -$300,7,760,767,0.0091,0.9909,0.0044,0.0187,8.00,761.00,Strong
47,11:45-12:00,-16,-$300 to -$260,4,285,289,0.0138,0.9862,0.0054,0.0350,5.00,286.00,Strong
47,11:45-12:00,-15,-$260 to -$230,4,266,270,0.0148,0.9852,0.0058,0.0375,5.00,267.00,Strong
47,11:45-12:00,-14,-$230 to -$200,5,384,389,0.0129,0.9871,0.0055,0.0297,6.00,385.00,Strong
47,11:45-12:00,-13,-$200 to -$170,10,470,480,0.0208,0.9792,0.0114,0.0379,11.00,471.00,Strong
47,11:45-12:00,-12,-$170 to -$140,20,653,673,0.0297,0.9703,0.0193,0.0455,21.00,654.00,Strong
47,11:45-12:00,-11,-$140 to -$110,32,793,825,0.0388,0.9612,0.0276,0.0542,33.00,794.00,Strong
47,11:45-12:00,-10,-$110 to -$90,44,625,669,0.0658,0.9342,0.0494,0.0871,45.00,626.00,Strong
47,11:45-12:00,-9,-$90 to -$70,77,741,818,0.0941,0.9059,0.0760,0.1161,78.00,742.00,Strong
47,11:45-12:00,-8,-$70 to -$50,108,780,888,0.1216,0.8784,0.1017,0.1448,109.00,781.00,Strong
47,11:45-12:00,-7,-$50 to -$40,85,406,491,0.1731,0.8269,0.1422,0.2091,86.00,407.00,Strong
47,11:45-12:00,-6,-$40 to -$30,131,398,529,0.2476,0.7524,0.2128,0.2862,132.00,399.00,Strong
47,11:45-12:00,-5,-$30 to -$20,141,426,567,0.2487,0.7513,0.2149,0.2859,142.00,427.00,Strong
47,11:45-12:00,-4,-$20 to -$15,92,180,272,0.3382,0.6618,0.2846,0.3964,93.00,181.00,Strong
47,11:45-12:00,-3,-$15 to -$10,97,183,280,0.3464,0.6536,0.2931,0.4039,98.00,184.00,Strong
47,11:45-12:00,-2,-$10 to -$5,103,157,260,0.3962,0.6038,0.3386,0.4567,104.00,158.00,Strong
47,11:45-12:00,-1,-$5 to $0,136,133,269,0.5056,0.4944,0.4462,0.5648,137.00,134.00,Strong
47,11:45-12:00,0,$0 to +$5,155,126,281,0.5516,0.4484,0.4931,0.6087,156.00,127.00,Strong
47,11:45-12:00,1,+$5 to +$10,181,96,277,0.6534,0.3466,0.5956,0.7070,182.00,97.00,Strong
47,11:45-12:00,2,+$10 to +$15,177,101,278,0.6367,0.3633,0.5786,0.6910,178.00,102.00,Strong
47,11:45-12:00,3,+$15 to +$20,184,85,269,0.6840,0.3160,0.6262,0.7367,185.00,86.00,Strong
47,11:45-12:00,4,+$20 to +$30,363,133,496,0.7319,0.2681,0.6912,0.7690,364.00,134.00,Strong
47,11:45-12:00,5,+$30 to +$40,391,107,498,0.7851,0.2149,0.7470,0.8190,392.00,108.00,Strong
47,11:45-12:00,6,+$40 to +$50,396,69,465,0.8516,0.1484,0.8164,0.8810,397.00,70.00,Strong
47,11:45-12:00,7,+$50 to +$70,804,131,935,0.8599,0.1401,0.8362,0.8807,805.00,132.00,Strong
47,11:45-12:00,8,+$70 to +$90,679,73,752,0.9029,0.0971,0.8797,0.9221,680.00,74.00,Strong
47,11:45-12:00,9,+$90 to +$110,642,53,695,0.9237,0.0763,0.9016,0.9412,643.00,54.00,Strong
47,11:45-12:00,10,+$110 to +$140,761,32,793,0.9596,0.0404,0.9436,0.9713,762.00,33.00,Strong
47,11:45-12:00,11,+$140 to +$170,662,27,689,0.9608,0.0392,0.9436,0.9729,663.00,28.00,Strong
47,11:45-12:00,12,+$170 to +$200,458,12,470,0.9745,0.0255,0.9559,0.9853,459.00,13.00,Strong
47,11:45-12:00,13,+$200 to +$230,321,9,330,0.9727,0.0273,0.9490,0.9856,322.00,10.00,Strong
47,11:45-12:00,14,+$230 to +$260,277,4,281,0.9858,0.0142,0.9640,0.9945,278.00,5.00,Strong
47,11:45-12:00,15,+$260 to +$300,281,0,281,1.0000,0.0000,0.9865,1.0000,282.00,1.00,Strong
47,11:45-12:00,16,> +$300,752,2,754,0.9973,0.0027,0.9904,0.9993,753.00,3.00,Strong
48,12:00-12:15,-17,< -$300,1,808,809,0.0012,0.9988,0.0002,0.0070,2.00,809.00,Strong
48,12:00-12:15,-16,-$300 to -$260,2,311,313,0.0064,0.9936,0.0018,0.0230,3.00,312.00,Strong
48,12:00-12:15,-15,-$260 to -$230,3,284,287,0.0105,0.9895,0.0036,0.0303,4.00,285.00,Strong
48,12:00-12:15,-14,-$230 to -$200,4,383,387,0.0103,0.9897,0.0040,0.0263,5.00,384.00,Strong
48,12:00-12:15,-13,-$200 to -$170,2,504,506,0.0040,0.9960,0.0011,0.0143,3.00,505.00,Strong
48,12:00-12:15,-12,-$170 to -$140,4,670,674,0.0059,0.9941,0.0023,0.0152,5.00,671.00,Strong
48,12:00-12:15,-11,-$140 to -$110,27,817,844,0.0320,0.9680,0.0221,0.0461,28.00,818.00,Strong
48,12:00-12:15,-10,-$110 to -$90,18,645,663,0.0271,0.9729,0.0172,0.0425,19.00,646.00,Strong
48,12:00-12:15,-9,-$90 to -$70,40,691,731,0.0547,0.9453,0.0404,0.0737,41.00,692.00,Strong
48,12:00-12:15,-8,-$70 to -$50,82,837,919,0.0892,0.9108,0.0725,0.1094,83.00,838.00,Strong
48,12:00-12:15,-7,-$50 to -$40,64,417,481,0.1331,0.8669,0.1056,0.1663,65.00,418.00,Strong
48,12:00-12:15,-6,-$40 to -$30,81,380,461,0.1757,0.8243,0.1437,0.2131,82.00,381.00,Strong
48,12:00-12:15,-5,-$30 to -$20,102,400,502,0.2032,0.7968,0.1703,0.2406,103.00,401.00,Strong
48,12:00-12:15,-4,-$20 to -$15,83,201,284,0.2923,0.7077,0.2424,0.3476,84.00,202.00,Strong
48,12:00-12:15,-3,-$15 to -$10,111,177,288,0.3854,0.6146,0.3311,0.4428,112.00,178.00,Strong
48,12:00-12:15,-2,-$10 to -$5,101,178,279,0.3620,0.6380,0.3078,0.4199,102.00,179.00,Strong
48,12:00-12:15,-1,-$5 to $0,116,136,252,0.4603,0.5397,0.3998,0.5220,117.00,137.00,Strong
48,12:00-12:15,0,$0 to +$5,143,118,261,0.5479,0.4521,0.4873,0.6071,144.00,119.00,Strong
48,12:00-12:15,1,+$5 to +$10,181,101,282,0.6418,0.3582,0.5843,0.6956,182.00,102.00,Strong
48,12:00-12:15,2,+$10 to +$15,168,100,268,0.6269,0.3731,0.5676,0.6826,169.00,101.00,Strong
48,12:00-12:15,3,+$15 to +$20,173,77,250,0.6920,0.3080,0.6322,0.7460,174.00,78.00,Strong
48,12:00-12:15,4,+$20 to +$30,402,105,507,0.7929,0.2071,0.7555,0.8259,403.00,106.00,Strong
48,12:00-12:15,5,+$30 to +$40,376,80,456,0.8246,0.1754,0.7870,0.8567,377.00,81.00,Strong
48,12:00-12:15,6,+$40 to +$50,426,64,490,0.8694,0.1306,0.8367,0.8964,427.00,65.00,Strong
48,12:00-12:15,7,+$50 to +$70,811,85,896,0.9051,0.0949,0.8842,0.9226,812.00,86.00,Strong
48,12:00-12:15,8,+$70 to +$90,709,50,759,0.9341,0.0659,0.9142,0.9497,710.00,51.00,Strong
48,12:00-12:15,9,+$90 to +$110,661,30,691,0.9566,0.0434,0.9387,0.9694,662.00,31.00,Strong
48,12:00-12:15,10,+$110 to +$140,812,23,835,0.9725,0.0275,0.9590,0.9816,813.00,24.00,Strong
48,12:00-12:15,11,+$140 to +$170,614,12,626,0.9808,0.0192,0.9668,0.9890,615.00,13.00,Strong
48,12:00-12:15,12,+$170 to +$200,480,7,487,0.9856,0.0144,0.9706,0.9930,481.00,8.00,Strong
48,12:00-12:15,13,+$200 to +$230,372,4,376,0.9894,0.0106,0.9730,0.9959,373.00,5.00,Strong
48,12:00-12:15,14,+$230 to +$260,275,2,277,0.9928,0.0072,0.9741,0.9980,276.00,3.00,Strong
48,12:00-12:15,15,+$260 to +$300,310,1,311,0.9968,0.0032,0.9820,0.9994,311.00,2.00,Strong
48,12:00-12:15,16,> +$300,826,2,828,0.9976,0.0024,0.9912,0.9993,827.00,3.00,Strong
49,12:15-12:30,-17,< -$300,1,808,809,0.0012,0.9988,0.0002,0.0070,2.00,809.00,Strong
49,12:15-12:30,-16,-$300 to -$260,2,311,313,0.0064,0.9936,0.0018,0.0230,3.00,312.00,Strong
49,12:15-12:30,-15,-$260 to -$230,3,284,287,0.0105,0.9895,0.0036,0.0303,4.00,285.00,Strong
49,12:15-12:30,-14,-$230 to -$200,4,383,387,0.0103,0.9897,0.0040,0.0263,5.00,384.00,Strong
49,12:15-12:30,-13,-$200 to -$170,2,504,506,0.0040,0.9960,0.0011,0.0143,3.00,505.00,Strong
49,12:15-12:30,-12,-$170 to -$140,4,670,674,0.0059,0.9941,0.0023,0.0152,5.00,671.00,Strong
49,12:15-12:30,-11,-$140 to -$110,27,817,844,0.0320,0.9680,0.0221,0.0461,28.00,818.00,Strong
49,12:15-12:30,-10,-$110 to -$90,18,645,663,0.0271,0.9729,0.0172,0.0425,19.00,646.00,Strong
49,12:15-12:30,-9,-$90 to -$70,40,691,731,0.0547,0.9453,0.0404,0.0737,41.00,692.00,Strong
49,12:15-12:30,-8,-$70 to -$50,82,837,919,0.0892,0.9108,0.0725,0.1094,83.00,838.00,Strong
49,12:15-12:30,-7,-$50 to -$40,64,417,481,0.1331,0.8669,0.1056,0.1663,65.00,418.00,Strong
49,12:15-12:30,-6,-$40 to -$30,81,380,461,0.1757,0.8243,0.1437,0.2131,82.00,381.00,Strong
49,12:15-12:30,-5,-$30 to -$20,102,400,502,0.2032,0.7968,0.1703,0.2406,103.00,401.00,Strong
49,12:15-12:30,-4,-$20 to -$15,83,201,284,0.2923,0.7077,0.2424,0.3476,84.00,202.00,Strong
49,12:15-12:30,-3,-$15 to -$10,111,177,288,0.3854,0.6146,0.3311,0.4428,112.00,178.00,Strong
49,12:15-12:30,-2,-$10 to -$5,101,178,279,0.3620,0.6380,0.3078,0.4199,102.00,179.00,Strong
49,12:15-12:30,-1,-$5 to $0,116,136,252,0.4603,0.5397,0.3998,0.5220,117.00,137.00,Strong
49,12:15-12:30,0,$0 to +$5,143,118,261,0.5479,0.4521,0.4873,0.6071,144.00,119.00,Strong
49,12:15-12:30,1,+$5 to +$10,181,101,282,0.6418,0.3582,0.5843,0.6956,182.00,102.00,Strong
49,12:15-12:30,2,+$10 to +$15,168,100,268,0.6269,0.3731,0.5676,0.6826,169.00,101.00,Strong
49,12:15-12:30,3,+$15 to +$20,173,77,250,0.6920,0.3080,0.6322,0.7460,174.00,78.00,Strong
49,12:15-12:30,4,+$20 to +$30,402,105,507,0.7929,0.2071,0.7555,0.8259,403.00,106.00,Strong
49,12:15-12:30,5,+$30 to +$40,376,80,456,0.8246,0.1754,0.7870,0.8567,377.00,81.00,Strong
49,12:15-12:30,6,+$40 to +$50,426,64,490,0.8694,0.1306,0.8367,0.8964,427.00,65.00,Strong
49,12:15-12:30,7,+$50 to +$70,811,85,896,0.9051,0.0949,0.8842,0.9226,812.00,86.00,Strong
49,12:15-12:30,8,+$70 to +$90,709,50,759,0.9341,0.0659,0.9142,0.9497,710.00,51.00,Strong
49,12:15-12:30,9,+$90 to +$110,661,30,691,0.9566,0.0434,0.9387,0.9694,662.00,31.00,Strong
49,12:15-12:30,10,+$110 to +$140,812,23,835,0.9725,0.0275,0.9590,0.9816,813.00,24.00,Strong
49,12:15-12:30,11,+$140 to +$170,614,12,626,0.9808,0.0192,0.9668,0.9890,615.00,13.00,Strong
49,12:15-12:30,12,+$170 to +$200,480,7,487,0.9856,0.0144,0.9706,0.9930,481.00,8.00,Strong
49,12:15-12:30,13,+$200 to +$230,372,4,376,0.9894,0.0106,0.9730,0.9959,373.00,5.00,Strong
49,12:15-12:30,14,+$230 to +$260,275,2,277,0.9928,0.0072,0.9741,0.9980,276.00,3.00,Strong
49,12:15-12:30,15,+$260 to +$300,310,1,311,0.9968,0.0032,0.9820,0.9994,311.00,2.00,Strong
49,12:15-12:30,16,> +$300,826,2,828,0.9976,0.0024,0.9912,0.9993,827.00,3.00,Strong
50,12:30-12:45,-17,< -$300,1,808,809,0.0012,0.9988,0.0002,0.0070,2.00,809.00,Strong
50,12:30-12:45,-16,-$300 to -$260,2,311,313,0.0064,0.9936,0.0018,0.0230,3.00,312.00,Strong
50,12:30-12:45,-15,-$260 to -$230,3,284,287,0.0105,0.9895,0.0036,0.0303,4.00,285.00,Strong
50,12:30-12:45,-14,-$230 to -$200,4,383,387,0.0103,0.9897,0.0040,0.0263,5.00,384.00,Strong
50,12:30-12:45,-13,-$200 to -$170,2,504,506,0.0040,0.9960,0.0011,0.0143,3.00,505.00,Strong
50,12:30-12:45,-12,-$170 to -$140,4,670,674,0.0059,0.9941,0.0023,0.0152,5.00,671.00,Strong
50,12:30-12:45,-11,-$140 to -$110,27,817,844,0.0320,0.9680,0.0221,0.0461,28.00,818.00,Strong
50,12:30-12:45,-10,-$110 to -$90,18,645,663,0.0271,0.9729,0.0172,0.0425,19.00,646.00,Strong
50,12:30-12:45,-9,-$90 to -$70,40,691,731,0.0547,0.9453,0.0404,0.0737,41.00,692.00,Strong
50,12:30-12:45,-8,-$70 to -$50,82,837,919,0.0892,0.9108,0.0725,0.1094,83.00,838.00,Strong
50,12:30-12:45,-7,-$50 to -$40,64,417,481,0.1331,0.8669,0.1056,0.1663,65.00,418.00,Strong
50,12:30-12:45,-6,-$40 to -$30,81,380,461,0.1757,0.8243,0.1437,0.2131,82.00,381.00,Strong
50,12:30-12:45,-5,-$30 to -$20,102,400,502,0.2032,0.7968,0.1703,0.2406,103.00,401.00,Strong
50,12:30-12:45,-4,-$20 to -$15,83,201,284,0.2923,0.7077,0.2424,0.3476,84.00,202.00,Strong
50,12:30-12:45,-3,-$15 to -$10,111,177,288,0.3854,0.6146,0.3311,0.4428,112.00,178.00,Strong
50,12:30-12:45,-2,-$10 to -$5,101,178,279,0.3620,0.6380,0.3078,0.4199,102.00,179.00,Strong
50,12:30-12:45,-1,-$5 to $0,116,136,252,0.4603,0.5397,0.3998,0.5220,117.00,137.00,Strong
50,12:30-12:45,0,$0 to +$5,143,118,261,0.5479,0.4521,0.4873,0.6071,144.00,119.00,Strong
50,12:30-12:45,1,+$5 to +$10,181,101,282,0.6418,0.3582,0.5843,0.6956,182.00,102.00,Strong
50,12:30-12:45,2,+$10 to +$15,168,100,268,0.6269,0.3731,0.5676,0.6826,169.00,101.00,Strong
50,12:30-12:45,3,+$15 to +$20,173,77,250,0.6920,0.3080,0.6322,0.7460,174.00,78.00,Strong
50,12:30-12:45,4,+$20 to +$30,402,105,507,0.7929,0.2071,0.7555,0.8259,403.00,106.00,Strong
50,12:30-12:45,5,+$30 to +$40,376,80,456,0.8246,0.1754,0.7870,0.8567,377.00,81.00,Strong
50,12:30-12:45,6,+$40 to +$50,426,64,490,0.8694,0.1306,0.8367,0.8964,427.00,65.00,Strong
50,12:30-12:45,7,+$50 to +$70,811,85,896,0.9051,0.0949,0.8842,0.9226,812.00,86.00,Strong
50,12:30-12:45,8,+$70 to +$90,709,50,759,0.9341,0.0659,0.9142,0.9497,710.00,51.00,Strong
50,12:30-12:45,9,+$90 to +$110,661,30,691,0.9566,0.0434,0.9387,0.9694,662.00,31.00,Strong
50,12:30-12:45,10,+$110 to +$140,812,23,835,0.9725,0.0275,0.9590,0.9816,813.00,24.00,Strong
50,12:30-12:45,11,+$140 to +$170,614,12,626,0.9808,0.0192,0.9668,0.9890,615.00,13.00,Strong
50,12:30-12:45,12,+$170 to +$200,480,7,487,0.9856,0.0144,0.9706,0.9930,481.00,8.00,Strong
50,12:30-12:45,13,+$200 to +$230,372,4,376,0.9894,0.0106,0.9730,0.9959,373.00,5.00,Strong
50,12:30-12:45,14,+$230 to +$260,275,2,277,0.9928,0.0072,0.9741,0.9980,276.00,3.00,Strong
50,12:30-12:45,15,+$260 to +$300,310,1,311,0.9968,0.0032,0.9820,0.9994,311.00,2.00,Strong
50,12:30-12:45,16,> +$300,826,2,828,0.9976,0.0024,0.9912,0.9993,827.00,3.00,Strong
51,12:45-13:00,-17,< -$300,1,808,809,0.0012,0.9988,0.0002,0.0070,2.00,809.00,Strong
51,12:45-13:00,-16,-$300 to -$260,2,311,313,0.0064,0.9936,0.0018,0.0230,3.00,312.00,Strong
51,12:45-13:00,-15,-$260 to -$230,3,284,287,0.0105,0.9895,0.0036,0.0303,4.00,285.00,Strong
51,12:45-13:00,-14,-$230 to -$200,4,383,387,0.0103,0.9897,0.0040,0.0263,5.00,384.00,Strong
51,12:45-13:00,-13,-$200 to -$170,2,504,506,0.0040,0.9960,0.0011,0.0143,3.00,505.00,Strong
51,12:45-13:00,-12,-$170 to -$140,4,670,674,0.0059,0.9941,0.0023,0.0152,5.00,671.00,Strong
51,12:45-13:00,-11,-$140 to -$110,27,817,844,0.0320,0.9680,0.0221,0.0461,28.00,818.00,Strong
51,12:45-13:00,-10,-$110 to -$90,18,645,663,0.0271,0.9729,0.0172,0.0425,19.00,646.00,Strong
51,12:45-13:00,-9,-$90 to -$70,40,691,731,0.0547,0.9453,0.0404,0.0737,41.00,692.00,Strong
51,12:45-13:00,-8,-$70 to -$50,82,837,919,0.0892,0.9108,0.0725,0.1094,83.00,838.00,Strong
51,12:45-13:00,-7,-$50 to -$40,64,417,481,0.1331,0.8669,0.1056,0.1663,65.00,418.00,Strong
51,12:45-13:00,-6,-$40 to -$30,81,380,461,0.1757,0.8243,0.1437,0.2131,82.00,381.00,Strong
51,12:45-13:00,-5,-$30 to -$20,102,400,502,0.2032,0.7968,0.1703,0.2406,103.00,401.00,Strong
51,12:45-13:00,-4,-$20 to -$15,83,201,284,0.2923,0.7077,0.2424,0.3476,84.00,202.00,Strong
51,12:45-13:00,-3,-$15 to -$10,111,177,288,0.3854,0.6146,0.3311,0.4428,112.00,178.00,Strong
51,12:45-13:00,-2,-$10 to -$5,101,178,279,0.3620,0.6380,0.3078,0.4199,102.00,179.00,Strong
51,12:45-13:00,-1,-$5 to $0,116,136,252,0.4603,0.5397,0.3998,0.5220,117.00,137.00,Strong
51,12:45-13:00,0,$0 to +$5,143,118,261,0.5479,0.4521,0.4873,0.6071,144.00,119.00,Strong
51,12:45-13:00,1,+$5 to +$10,181,101,282,0.6418,0.3582,0.5843,0.6956,182.00,102.00,Strong
51,12:45-13:00,2,+$10 to +$15,168,100,268,0.6269,0.3731,0.5676,0.6826,169.00,101.00,Strong
51,12:45-13:00,3,+$15 to +$20,173,77,250,0.6920,0.3080,0.6322,0.7460,174.00,78.00,Strong
51,12:45-13:00,4,+$20 to +$30,402,105,507,0.7929,0.2071,0.7555,0.8259,403.00,106.00,Strong
51,12:45-13:00,5,+$30 to +$40,376,80,456,0.8246,0.1754,0.7870,0.8567,377.00,81.00,Strong
51,12:45-13:00,6,+$40 to +$50,426,64,490,0.8694,0.1306,0.8367,0.8964,427.00,65.00,Strong
51,12:45-13:00,7,+$50 to +$70,811,85,896,0.9051,0.0949,0.8842,0.9226,812.00,86.00,Strong
51,12:45-13:00,8,+$70 to +$90,709,50,759,0.9341,0.0659,0.9142,0.9497,710.00,51.00,Strong
51,12:45-13:00,9,+$90 to +$110,661,30,691,0.9566,0.0434,0.9387,0.9694,662.00,31.00,Strong
51,12:45-13:00,10,+$110 to +$140,812,23,835,0.9725,0.0275,0.9590,0.9816,813.00,24.00,Strong
51,12:45-13:00,11,+$140 to +$170,614,12,626,0.9808,0.0192,0.9668,0.9890,615.00,13.00,Strong
51,12:45-13:00,12,+$170 to +$200,480,7,487,0.9856,0.0144,0.9706,0.9930,481.00,8.00,Strong
51,12:45-13:00,13,+$200 to +$230,372,4,376,0.9894,0.0106,0.9730,0.9959,373.00,5.00,Strong
51,12:45-13:00,14,+$230 to +$260,275,2,277,0.9928,0.0072,0.9741,0.9980,276.00,3.00,Strong
